Date,State,Station,Station No.,latitude,longitude,Min Temp(°C),Max Temp(°C),Rain(mm),Max Wind Dir,Max Wind Spd(km/h)
18/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,25.9,33.8,0,E,54
19/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.2,33.3,0,ENE,48
20/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,25.5,33,0,E,50
21/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.9,32.2,0,ENE,52
22/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.7,32.7,0,ENE,52
23/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.5,32.7,0,ENE,41
24/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.5,33.1,0,NE,37
25/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.8,34.2,0,NNE,33
26/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,26.5,32.8,0,ENE,41
27/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.4,33.3,0.6,E,52
28/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.6,32.6,0,ENE,52
29/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24,32.3,0,E,50
30/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24,32.6,0,NE,39
31/12/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.9,33.5,0,ENE,39
1/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.8,30.1,0,ENE,35
2/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.9,30.1,0.4,ENE,39
3/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.7,30.2,0,ENE,37
4/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.7,31.2,0.2,NE,35
5/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.9,30.9,0,ENE,37
6/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.7,32.6,0,ENE,54
7/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.7,30.6,0,NE,33
8/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.4,31.8,0,N,31
9/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.3,36.4,0,NNE,33
10/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.1,32.6,0,NE,44
11/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,21.5,31.3,0,NE,33
12/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.6,30.2,0,NE,33
13/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.1,31.5,0,NE,33
14/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.5,31.6,0,NE,35
15/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.7,31,0,ENE,37
16/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.4,31.2,0,NE,33
17/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.5,32.1,0,NE,33
18/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.9,32.7,0,ENE,46
19/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24,31.7,0,ENE,41
20/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.3,31.5,0,ENE,35
21/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,25.3,31.4,0,NE,41
22/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.1,31.1,0,NE,52
23/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.8,31.1,0,NE,41
24/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.8,31.8,0,ENE,35
25/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.5,31.5,1.2,ENE,37
26/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.8,31.9,0,ENE,35
27/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.4,31.9,0,NE,33
28/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24,32.1,0,ENE,41
29/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.8,31.8,0,ENE,43
30/11/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.1,31.4,0,NE,39
1/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.8,29,0,ENE,37
2/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.1,30,0.4,ENE,48
3/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.9,29.7,0,ENE,54
4/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.1,29.1,0,ENE,50
5/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.6,28.2,0,NE,41
6/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.7,27.9,0,NE,35
7/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.5,29,0,NE,31
8/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15.4,32.9,0,ENE,26
9/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.5,31,0,ENE,33
10/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.6,30.2,0,ENE,35
11/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.4,30.1,0,N,37
12/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.8,32.2,0,N,37
13/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.6,31.4,0,N,31
14/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22,30.5,0,NE,35
15/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.8,30.2,0,NNE,37
16/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.9,29.7,0,N,41
17/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24,31,0,NNE,39
18/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,24.1,30.7,0,NNE,33
19/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.8,31.2,0,NNE,33
20/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.6,34.7,0,ENE,39
21/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.2,31.8,0,ENE,56
22/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23.2,30.7,0,ENE,52
23/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.6,29.5,0,ENE,44
24/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.3,30.2,0,ENE,43
25/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.7,30.5,0,ENE,48
26/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.3,30.4,0.4,NE,39
27/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.7,30.6,0,NE,35
28/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.6,29.6,0,NE,35
29/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.8,30.9,0,E,46
30/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,21.9,31,0,ENE,50
31/10/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.7,29.7,0.6,NE,37
1/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15.7,27.3,0,NE,35
2/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.2,27.3,0,ENE,35
3/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12.3,29.1,0,NE,35
4/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,10.1,30,0,NNE,31
5/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,9.6,30.4,0,NW,28
6/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,9.5,29.8,0,NW,30
7/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,11.6,30.5,0,N,33
8/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.2,30.6,0,SSE,41
9/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,11.1,30.8,0,SSW,41
10/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,10.5,27.4,0,S,43
11/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,10,27.2,0,ENE,46
12/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.2,27.5,0,ENE,44
13/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.8,27.3,0,ENE,44
14/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,11.6,27.9,0,NE,31
15/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12.7,26.3,0,ENE,33
16/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15.5,27.3,0,E,39
17/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.3,27.8,0,NE,31
18/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12.6,29.9,0,ENE,37
19/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.6,28,0,E,31
20/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.2,28.8,0,ENE,43
21/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.9,29,0,ENE,48
22/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.2,29.4,0,ENE,39
23/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.1,27.8,0,ENE,41
24/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15.6,28.4,0,NE,41
25/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.5,28.9,0,E,44
26/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.8,28.6,0,E,41
27/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.2,28.8,0,ENE,44
28/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.3,28.7,0,ENE,33
29/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.5,29,0,NE,30
30/9/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.8,30.1,0,ENE,33
1/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.2,26.6,0,ESE,41
2/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15.4,26.5,0,ESE,41
3/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.9,25.3,0,ESE,54
4/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.4,26.5,0,ESE,52
5/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15.9,26.7,0,SE,39
6/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.5,26,0,ENE,39
7/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.2,25.8,0,NE,31
8/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.4,28.4,0,NE,30
9/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.8,32.1,0,SSW,31
10/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15.4,28.8,0,SSW,44
11/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.2,26.3,0,S,44
12/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,8.2,24.8,0,ENE,37
13/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,8.9,24.5,0,ENE,39
14/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,10.7,25.7,0,ENE,35
15/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.4,27.9,0,ENE,43
16/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.5,26.7,0,ENE,41
17/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.3,26.3,0,NE,31
18/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14,27.7,0,NE,31
19/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12.7,27.2,0,ENE,30
20/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12.9,27.5,0,ENE,44
21/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12,26.3,0,ENE,37
22/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,10.7,27.7,0,ENE,39
23/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,7.8,26.8,0,ENE,48
24/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,11.5,27.2,0,E,43
25/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.1,26.5,0.4,ENE,39
26/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.3,27.8,0,E,33
27/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.3,26.2,0,NE,37
28/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.1,26.5,0,NE,33
29/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.5,28.4,0,NE,37
30/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.5,26.8,0,ENE,39
31/8/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15.6,27.1,0,ENE,35
1/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.2,26.5,0,E,48
2/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.4,26.3,0,NE,31
3/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,11.8,26.7,0,NE,37
4/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.3,24.9,0,SSE,33
5/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.1,23.5,3.4,SE,31
6/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.9,25.8,0.6,SE,28
7/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.6,26.3,0,ESE,33
8/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.1,25.1,1.6,ESE,37
9/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.3,26.4,0.8,ENE,37
10/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.8,26.4,0,NE,30
11/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.5,26.4,3.8,SW,31
12/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15,26.1,4,NE,33
13/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13,27.9,0,SSE,41
14/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12.5,25.8,0,ENE,35
15/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,11.8,23.4,0,S,39
16/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,7.5,23.3,0,NE,31
17/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,8,23.4,0,ENE,35
18/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,7.6,25.2,0,ENE,37
19/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,7.9,24.2,0,ENE,33
20/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,8.6,24.7,0,NE,31
21/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,10.9,26.4,0,ENE,35
22/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12.7,27.3,0,NE,35
23/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.5,27.5,0,ENE,39
24/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13,27.2,0,ENE,43
25/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,9.9,26.5,0,ENE,48
26/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,11.6,26.3,0,E,35
27/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.2,26.5,0,NE,35
28/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.2,27.4,0,ENE,44
29/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.1,26.3,0,ENE,37
30/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12.7,26.5,0,ENE,37
31/7/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.4,26.8,0,NE,35
1/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.9,23.5,9.6,SW,33
2/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.5,24.6,0,SSW,35
3/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.3,26.6,0.2,SSW,37
4/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15.4,23.6,0,S,48
5/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.7,21,0,SSW,37
6/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,13.3,22.4,0,S,33
7/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.3,24.6,0.8,ESE,52
8/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.7,27,2.6,E,43
9/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.1,27.1,0,ENE,39
10/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.6,27.2,0,E,33
11/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.2,27.3,0,ENE,35
12/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.9,27.6,0,E,39
13/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.4,26.6,0,ENE,37
14/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.9,27.6,0,NE,33
15/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.2,27.2,0,ENE,31
16/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.7,27.8,0,ENE,33
17/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16.8,29.1,0,SW,30
18/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14,26.2,0,NE,30
19/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.6,24.9,0,ENE,31
20/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,10.4,24.7,0,ENE,26
21/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,8.8,26.2,0,SSW,37
22/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,11.5,24.4,0,NNE,33
23/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,8,25.3,0,NNE,28
24/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,8.7,26.6,0,SSW,28
25/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.3,26.1,0,ENE,35
27/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.1,25.5,0,NE,28
28/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.9,26.1,1,ESE,59
29/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.6,26.6,0,ESE,39
30/6/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,12.3,27.8,0,ENE,37
1/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,21.1,29.7,0.4,E,48
2/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,23,30.3,1.2,ESE,43
3/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.8,29.5,5.6,SE,44
4/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.6,29,0,NE,28
5/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,21.8,29.5,0,SSW,33
6/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,16,27.5,0,NE,33
7/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,15,27.7,0,ENE,31
8/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.9,29.2,0,NE,37
9/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.6,26.6,0,NNE,28
10/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.4,30.6,0.4,SSE,41
11/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.9,28.3,0,SSW,56
12/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.5,26.5,0,SSW,33
13/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,14.8,29.9,0,ENE,41
14/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.3,27.3,0,SE,35
15/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22.4,27.4,0.2,SE,50
16/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,21.7,28.9,0,ESE,46
17/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.8,28.8,0,ESE,43
18/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19,28.9,0,ESE,46
19/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.9,29,0,ESE,50
20/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.2,28.1,0,SE,52
21/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.2,28.9,0,ESE,48
22/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.4,29.2,0,E,44
23/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,22,29.3,0,SE,41
24/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.5,28.9,0,ENE,44
25/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,20.6,26.5,0.2,ESE,43
26/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,21.2,29.4,0,ENE,48
27/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,19.9,27.1,2.2,NE,41
28/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,17.9,29.5,0,NE,26
29/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.8,28.1,0,ENE,28
30/5/19,QLD,Townsville Aero ,32040,-19.2483,146.7661,18.1,25.2,8.2,WSW,17
1/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.8,23.8,0.2,NW,33
2/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.5,20.5,0.2,WNW,48
3/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,9.9,20.4,0,SSE,41
4/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.4,21.2,0,S,48
5/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.5,22.8,0,SSE,43
6/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.8,22.1,0,ESE,28
7/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15,21.7,0.6,ESE,31
8/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.6,21.7,0.2,SSE,54
9/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.5,22.4,0,SSE,54
10/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.1,21.1,4,E,48
11/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.6,22.9,24.4,SSE,37
12/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.1,23.4,0,SSE,39
13/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.3,22.7,0,SSE,26
14/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,18.9,22.8,2,N,39
15/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.9,24,7.8,SSE,37
16/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.3,23.3,0,SSE,41
17/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.5,22.8,0,SSE,48
18/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17.3,22,0.2,SE,65
19/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.1,19.1,9.4,SE,46
20/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.5,20.9,1.2,SSE,33
21/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.7,22.7,0,N,31
22/6/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14,20.9,4,W,46
1/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.5,23.7,0.2,WNW,50
2/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.6,23.3,0,W,50
3/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.4,24.1,0,W,50
4/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.5,24.7,0,SE,54
5/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.7,23.6,0,S,61
6/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.7,24.5,2.8,S,48
7/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.3,25.1,0,SSE,33
8/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.2,25.8,0.4,NNE,26
9/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.8,26.9,0,N,31
10/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.5,25,0,S,48
11/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16,23.3,0,S,56
12/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.9,23.4,0,SSE,44
13/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.8,23.7,0,SSE,28
14/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.8,24.1,0,SE,39
15/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.8,24.6,0.4,SSE,43
16/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.7,24.5,0,SSE,57
17/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.3,24.3,5.2,S,52
18/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.5,24,3.8,SE,56
19/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.5,24.5,0.6,SE,48
20/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.5,21.1,9,N,33
21/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.8,21.5,1.2,NW,35
22/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.8,19.3,0.8,WNW,39
23/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,12.3,16.6,0,NW,33
24/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,10.9,22,0,W,31
25/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,13.8,22.6,0.2,W,26
26/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,11.4,23.5,0,N,28
27/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,14.9,22.9,0,SE,24
28/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.8,23.5,0,SSE,28
29/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,17,24.5,0,SSE,50
30/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,16.1,24.2,0,S,41
31/5/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,15.3,21.3,0.6,ENE,30
1/4/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,20.5,28.9,0,SE,41
2/4/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,20.5,28.4,0,ESE,33
3/4/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,21,29.9,0,N,37
4/4/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,23.5,30.1,0.2,NW,44
5/4/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,18.9,27.8,0.2,SE,39
6/4/20,QLD,Gold Coast Seaway ,40764,-27.939,153.4283,18.1,26.8,0,SE,35
