,State-Station,Date,Max Temp,Rain
265,TAS-Hobart (Ellerslie Road) ,2020-06,12.98965517241379,3.0896551724137935
266,TAS- Launceston (Ti Tree Bend) ,2019-05,15.961290322580643,2.6516129032258067
267,TAS- Launceston (Ti Tree Bend) ,2019-06,13.616666666666669,2.8699999999999997
268,TAS- Launceston (Ti Tree Bend) ,2019-07,13.334482758620691,3.0137931034482754
269,TAS- Launceston (Ti Tree Bend) ,2019-08,13.916129032258066,1.1451612903225807
270,TAS- Launceston (Ti Tree Bend) ,2019-09,16.58333333333334,1.5299999999999998
271,TAS- Launceston (Ti Tree Bend) ,2019-10,18.961290322580645,0.6258064516129032
272,TAS- Launceston (Ti Tree Bend) ,2019-11,19.553333333333335,1.1233333333333329
273,TAS- Launceston (Ti Tree Bend) ,2019-12,23.719354838709677,0.3419354838709678
274,TAS- Launceston (Ti Tree Bend) ,2020-01,25.296774193548384,1.3129032258064517
275,TAS- Launceston (Ti Tree Bend) ,2020-02,24.02068965517241,2.106896551724138
276,TAS- Launceston (Ti Tree Bend) ,2020-03,21.451724137931034,3.5103448275862066
277,TAS- Launceston (Ti Tree Bend) ,2020-04,17.53666666666667,4.6866666666666665
278,TAS- Launceston (Ti Tree Bend) ,2020-05,15.530434782608696,2.304347826086957
279,TAS- Launceston (Ti Tree Bend) ,2020-06,13.20952380952381,0.7619047619047619
280,VIC-Albury Airport AWS ,2019-05,17.163333333333334,3.520000000000001
281,VIC-Albury Airport AWS ,2019-06,13.93333333333333,1.5925925925925923
282,VIC-Albury Airport AWS ,2019-07,13.629032258064516,1.2838709677419355
283,VIC-Albury Airport AWS ,2019-08,14.074193548387095,1.0838709677419358
284,VIC-Albury Airport AWS ,2019-09,17.993333333333336,0.6866666666666666
285,VIC-Albury Airport AWS ,2019-10,24.31612903225807,0.49032258064516127
286,VIC-Albury Airport AWS ,2019-11,26.766666666666662,0.7666666666666665
287,VIC-Albury Airport AWS ,2019-12,32.79677419354839,0.4
288,VIC-Albury Airport AWS ,2020-01,33.12903225806453,0.7741935483870968
289,VIC-Albury Airport AWS ,2020-02,31.013793103448275,0.8344827586206897
290,VIC-Albury Airport AWS ,2020-03,26.20322580645161,4.187096774193548
291,VIC-Albury Airport AWS ,2020-04,20.346666666666668,3.8800000000000003
292,VIC-Albury Airport AWS ,2020-05,16.3,1.1677419354838707
293,VIC-Albury Airport AWS ,2020-06,13.536,2.3280000000000003
294,VIC-Ballarat Aerodrome ,2019-05,13.848387096774196,4.464516129032259
295,VIC-Ballarat Aerodrome ,2019-06,11.370000000000003,3.246666666666667
296,VIC-Ballarat Aerodrome ,2019-07,11.035483870967742,1.6129032258064513
297,VIC-Ballarat Aerodrome ,2019-08,10.600000000000005,2.438709677419354
298,VIC-Ballarat Aerodrome ,2019-09,13.923333333333327,1.5533333333333337
299,VIC-Ballarat Aerodrome ,2019-10,18.863333333333337,0.9999999999999999
300,VIC-Ballarat Aerodrome ,2019-11,19.16551724137931,2.110344827586207
301,VIC-Ballarat Aerodrome ,2019-12,25.14137931034483,0.18620689655172412
302,VIC-Ballarat Aerodrome ,2020-01,26.31290322580646,2.2580645161290325
303,VIC-Ballarat Aerodrome ,2020-02,23.379310344827584,1.572413793103448
304,VIC-Ballarat Aerodrome ,2020-03,22.02903225806451,0.8774193548387097
305,VIC-Ballarat Aerodrome ,2020-04,16.193333333333335,3.4666666666666672
306,VIC-Ballarat Aerodrome ,2020-05,12.970967741935487,2.0451612903225813
307,VIC-Ballarat Aerodrome ,2020-06,11.36,1.544
308,VIC-Bendigo Airport ,2019-05,16.593548387096774,2.2193548387096778
309,VIC-Bendigo Airport ,2019-06,13.830000000000004,2.3200000000000003
310,VIC-Bendigo Airport ,2019-07,13.31,1.16
311,VIC-Bendigo Airport ,2019-08,13.53214285714286,1.192857142857143
312,VIC-Bendigo Airport ,2019-09,17.05,1.0533333333333332
313,VIC-Bendigo Airport ,2019-10,23.31612903225807,0.34838709677419355
314,VIC-Bendigo Airport ,2019-11,24.619999999999994,1.2866666666666668
315,VIC-Bendigo Airport ,2019-12,31.1,0.12258064516129032
316,VIC-Bendigo Airport ,2020-01,30.9,1.6064516129032258
317,VIC-Bendigo Airport ,2020-02,28.865517241379308,0.6896551724137929
318,VIC-Bendigo Airport ,2020-03,25.27096774193548,1.5161290322580645
319,VIC-Bendigo Airport ,2020-04,18.943333333333335,4.453333333333334
320,VIC-Bendigo Airport ,2020-05,15.299999999999999,1.6838709677419357
321,VIC-Bendigo Airport ,2020-06,13.851999999999997,1.2639999999999998
322,VIC-Melbourne (Olympic Park) ,2019-05,17.81935483870968,1.7225806451612902
323,VIC-Melbourne (Olympic Park) ,2019-06,15.473333333333334,1.66
324,VIC-Melbourne (Olympic Park) ,2019-07,15.000000000000005,1.4580645161290324
325,VIC-Melbourne (Olympic Park) ,2019-08,14.474193548387097,1.6580645161290326
326,VIC-Melbourne (Olympic Park) ,2019-09,17.756666666666668,1.3666666666666667
327,VIC-Melbourne (Olympic Park) ,2019-10,21.325806451612905,0.7741935483870966
328,VIC-Melbourne (Olympic Park) ,2019-11,21.79333333333333,1.8133333333333332
329,VIC-Melbourne (Olympic Park) ,2019-12,24.554838709677416,0.19999999999999998
330,VIC-Melbourne (Olympic Park) ,2020-01,26.93548387096774,3.7161290322580642
331,VIC-Melbourne (Olympic Park) ,2020-02,24.40689655172414,2.627586206896552
332,VIC-Melbourne (Olympic Park) ,2020-03,22.9258064516129,2.2903225806451615
333,VIC-Melbourne (Olympic Park) ,2020-04,19.31333333333333,4.613333333333334
334,VIC-Melbourne (Olympic Park) ,2020-05,16.367741935483874,2.1548387096774193
335,VIC-Melbourne (Olympic Park) ,2020-06,14.983333333333329,1.15
336,WA-Albany ,2019-05,18.690322580645166,0.9999999999999998
337,WA-Albany ,2019-06,17.57333333333333,3.406666666666667
338,WA-Albany ,2019-07,16.783870967741937,4.380645161290322
339,WA-Albany ,2019-08,17.880645161290325,3.8419354838709676
340,WA-Albany ,2019-09,19.333333333333336,1.44
341,WA-Albany ,2019-10,19.25161290322581,1.8193548387096774
342,WA-Albany ,2019-11,19.386666666666667,1.6000000000000003
343,WA-Albany ,2019-12,23.38076923076923,0.15384615384615385
344,WA-Albany ,2020-01,22.219999999999995,0.39333333333333337
345,WA-Albany ,2020-02,23.372413793103448,0.5310344827586206
346,WA-Albany ,2020-03,23.17777777777778,1.5037037037037038
347,WA-Albany ,2020-04,20.268749999999997,2.3000000000000003
348,WA-Albany ,2020-05,18.973333333333333,6.953333333333334
349,WA-Albany ,2020-06,18.867999999999995,3.168
350,WA-Broome Airport ,2019-05,34.56774193548387,0.0
351,WA-Broome Airport ,2019-06,30.506666666666664,0.0
352,WA-Broome Airport ,2019-07,31.29677419354839,0.03870967741935484
353,WA-Broome Airport ,2019-08,31.853333333333335,0.020000000000000004
354,WA-Broome Airport ,2019-09,32.28333333333333,0.06666666666666667
355,WA-Broome Airport ,2019-10,33.567741935483866,0.03225806451612903
356,WA-Broome Airport ,2019-11,36.86,0.010000000000000002
357,WA-Broome Airport ,2019-12,36.703225806451606,1.1612903225806452
358,WA-Broome Airport ,2020-01,33.34193548387096,10.74838709677419
359,WA-Broome Airport ,2020-02,33.741379310344826,2.36551724137931
